,country_code,country_name,state_code,state_name,state_abbreviation,municipality_code,municipality_name,population_size,hdi,years,employability_rate
1399,BR,Brasil,25,Paraíba,PB,2511509,Pilar,12036,0.579,"[2020, 2019, 2018, 2017, 2016]","[1984, 1749, 1285, 1126, 1016]"
1400,BR,Brasil,25,Paraíba,PB,2511608,Pilões,6518,0.56,"[2020, 2019, 2018, 2017, 2016]","[466, 499, 479, 465, 363]"
1401,BR,Brasil,25,Paraíba,PB,2511707,Pilõezinhos,4937,0.564,"[2020, 2019, 2018, 2017, 2016]","[261, 271, 280, 302, 238]"
1402,BR,Brasil,25,Paraíba,PB,2511806,Pirpirituba,10590,0.595,"[2020, 2019, 2018, 2017, 2016]","[737, 724, 677, 700, 593]"
1403,BR,Brasil,25,Paraíba,PB,2511905,Pitimbu,19478,0.57,"[2020, 2019, 2018, 2017, 2016]","[1935, 1917, 1751, 1361, 1230]"
1404,BR,Brasil,26,Pernambuco,PE,2603504,Camocim de São Félix,19032,0.588,"[2020, 2019, 2018, 2017, 2016]","[1177, 1201, 1230, 1303, 1050]"
1405,BR,Brasil,25,Paraíba,PB,2512002,Pocinhos,18848,0.591,"[2020, 2019, 2018, 2017, 2016]","[1411, 1376, 1252, 1350, 1462]"
1406,BR,Brasil,25,Paraíba,PB,2512036,Poço Dantas,3877,0.525,"[2020, 2019, 2018, 2017, 2016]","[427, 404, 375, 398, 365]"
1407,BR,Brasil,25,Paraíba,PB,2512077,Poço de José de Moura,4366,0.612,"[2020, 2019, 2018, 2017, 2016]","[477, 481, 537, 527, 514]"
1408,BR,Brasil,25,Paraíba,PB,2512101,Pombal,32803,0.634,"[2020, 2019, 2018, 2017, 2016]","[3289, 3220, 3273, 3286, 3200]"
1409,BR,Brasil,25,Paraíba,PB,2512200,Prata,4265,0.608,"[2020, 2019, 2018, 2017, 2016]","[450, 408, 392, 406, 386]"
1410,BR,Brasil,25,Paraíba,PB,2512309,Princesa Isabel,23749,0.606,"[2020, 2019, 2018, 2017, 2016]","[1941, 1872, 1812, 1724, 1815]"
1411,BR,Brasil,25,Paraíba,PB,2512507,Queimadas,44388,0.608,"[2020, 2019, 2018, 2017, 2016]","[4151, 4151, 4060, 3986, 3302]"
1412,BR,Brasil,25,Paraíba,PB,2512606,Quixaba,2009,0.622,"[2020, 2019, 2018, 2017, 2016]","[269, 292, 286, 264, 259]"
1413,BR,Brasil,25,Paraíba,PB,2512705,Remígio,19973,0.607,"[2020, 2019, 2018, 2017, 2016]","[1337, 1467, 1399, 1340, 1151]"
1414,BR,Brasil,25,Paraíba,PB,2512721,Pedro Régis,6139,0.542,"[2020, 2019, 2018, 2017, 2016]","[347, 384, 380, 398, 369]"
1415,BR,Brasil,25,Paraíba,PB,2512747,Riachão,3650,0.574,"[2020, 2019, 2018, 2017, 2016]","[457, 425, 431, 425, 372]"
1416,BR,Brasil,25,Paraíba,PB,2512754,Riachão do Bacamarte,4562,0.5529999999999999,"[2020, 2019, 2018, 2017, 2016]","[484, 453, 462, 457, 459]"
1417,BR,Brasil,25,Paraíba,PB,2512788,Riacho de Santo Antônio,1999,0.594,"[2020, 2019, 2018, 2017, 2016]","[212, 241, 228, 228, 162]"
1418,BR,Brasil,25,Paraíba,PB,2512804,Riacho dos Cavalos,8555,0.568,"[2020, 2019, 2018, 2017, 2016]","[739, 756, 712, 578, 594]"
1419,BR,Brasil,25,Paraíba,PB,2512903,Rio Tinto,24258,0.585,"[2020, 2019, 2018, 2017, 2016]","[3907, 4307, 4052, 3976, 3818]"
1420,BR,Brasil,25,Paraíba,PB,2513000,Salgadinho,3975,0.563,"[2020, 2019, 2018, 2017, 2016]","[285, 313, 278, 250, 207]"
1421,BR,Brasil,25,Paraíba,PB,2513109,Salgado de São Félix,12123,0.568,"[2020, 2019, 2018, 2017, 2016]","[1012, 993, 1294, 1137, 1306]"
1422,BR,Brasil,25,Paraíba,PB,2513158,Santa Cecília,6526,0.525,"[2020, 2019, 2018, 2017, 2016]","[445, 460, 483, 497, 458]"
1423,BR,Brasil,25,Paraíba,PB,2513208,Santa Cruz,6579,0.618,"[2020, 2019, 2018, 2017, 2016]","[462, 455, 437, 414, 449]"
1424,BR,Brasil,25,Paraíba,PB,2513307,Santa Helena,5853,0.609,"[2020, 2019, 2018, 2017, 2016]","[491, 476, 493, 495, 494]"
1425,BR,Brasil,25,Paraíba,PB,2513356,Santa Inês,3591,0.5720000000000001,"[2020, 2019, 2018, 2017, 2016]","[380, 377, 349, 311, 366]"
1426,BR,Brasil,25,Paraíba,PB,2513406,Santa Luzia,15470,0.682,"[2020, 2019, 2018, 2017, 2016]","[2630, 1822, 1660, 1657, 1659]"
1427,BR,Brasil,25,Paraíba,PB,2513505,Santana de Mangueira,5098,0.535,"[2020, 2019, 2018, 2017, 2016]","[413, 386, 835, 421, 375]"
1428,BR,Brasil,25,Paraíba,PB,2513604,Santana dos Garrotes,6942,0.594,"[2020, 2019, 2018, 2017, 2016]","[434, 391, 488, 477, 450]"
1429,BR,Brasil,25,Paraíba,PB,2513653,Joca Claudino,2640,0.622,"[2020, 2019, 2018, 2017, 2016]","[292, 330, 321, 361, 277]"
1430,BR,Brasil,25,Paraíba,PB,2513703,Santa Rita,138093,0.627,"[2020, 2019, 2018, 2017, 2016]","[20159, 19911, 19963, 20134, 21797]"
1431,BR,Brasil,25,Paraíba,PB,2513802,Santa Teresinha,4550,0.627,"[2020, 2019, 2018, 2017, 2016]","[499, 532, 564, 498, 593]"
1432,BR,Brasil,25,Paraíba,PB,2514701,São José do Sabugi,4153,0.617,"[2020, 2019, 2018, 2017, 2016]","[398, 433, 450, 446, 445]"
1433,BR,Brasil,25,Paraíba,PB,2513851,Santo André,2496,0.6,"[2020, 2019, 2018, 2017, 2016]","[314, 295, 272, 302, 347]"
1434,BR,Brasil,25,Paraíba,PB,2513901,São Bento,34650,0.58,"[2020, 2019, 2018, 2017, 2016]","[3829, 3848, 3551, 3767, 3123]"
1435,BR,Brasil,25,Paraíba,PB,2513927,São Bentinho,4602,0.606,"[2020, 2019, 2018, 2017, 2016]","[353, 383, 470, 466, 443]"
1436,BR,Brasil,25,Paraíba,PB,2513943,São Domingos do Cariri,2645,0.589,"[2020, 2019, 2018, 2017, 2016]","[215, 204, 197, 210, 125]"
1437,BR,Brasil,25,Paraíba,PB,2513968,São Domingos,3119,0.5479999999999999,"[2020, 2019, 2018, 2017, 2016]","[340, 305, 246, 301, 274]"
1438,BR,Brasil,25,Paraíba,PB,2513984,São Francisco,3377,0.58,"[2020, 2019, 2018, 2017, 2016]","[285, 282, 283, 273, 253]"
1439,BR,Brasil,25,Paraíba,PB,2514008,São João do Cariri,4170,0.622,"[2020, 2019, 2018, 2017, 2016]","[771, 672, 505, 530, 510]"
1440,BR,Brasil,25,Paraíba,PB,2514107,São João do Tigre,4408,0.552,"[2020, 2019, 2018, 2017, 2016]","[293, 310, 331, 324, 274]"
1441,BR,Brasil,25,Paraíba,PB,2514206,São José da Lagoa Tapada,7622,0.53,"[2020, 2019, 2018, 2017, 2016]","[529, 485, 498, 491, 478]"
1442,BR,Brasil,25,Paraíba,PB,2514305,São José de Caiana,6394,0.565,"[2020, 2019, 2018, 2017, 2016]","[315, 313, 333, 292, 395]"
1443,BR,Brasil,25,Paraíba,PB,2514404,São José de Espinharas,4631,0.5770000000000001,"[2020, 2019, 2018, 2017, 2016]","[344, 311, 376, 418, 691]"
1444,BR,Brasil,25,Paraíba,PB,2515930,Sertãozinho,5152,0.621,"[2020, 2019, 2018, 2017, 2016]","[374, 351, 376, 437, 329]"
1445,BR,Brasil,25,Paraíba,PB,2514453,São José dos Ramos,6037,0.541,"[2020, 2019, 2018, 2017, 2016]","[386, 419, 394, 442, 428]"
1446,BR,Brasil,25,Paraíba,PB,2514503,São José de Piranhas,20406,0.591,"[2020, 2019, 2018, 2017, 2016]","[1384, 1217, 1121, 1225, 1005]"
1447,BR,Brasil,25,Paraíba,PB,2514552,São José de Princesa,3898,0.565,"[2020, 2019, 2018, 2017, 2016]","[176, 192, 209, 193, 172]"
1448,BR,Brasil,25,Paraíba,PB,2514602,São José do Bonfim,3619,0.578,"[2020, 2019, 2018, 2017, 2016]","[179, 180, 182, 166, 141]"
1449,BR,Brasil,25,Paraíba,PB,2514651,São José do Brejo do Cruz,1821,0.581,"[2020, 2019, 2018, 2017, 2016]","[200, 255, 245, 245, 194]"
1450,BR,Brasil,25,Paraíba,PB,2514800,São José dos Cordeiros,3607,0.556,"[2020, 2019, 2018, 2017, 2016]","[285, 282, 274, 260, 287]"
1451,BR,Brasil,25,Paraíba,PB,2514909,São Mamede,7682,0.6409999999999999,"[2020, 2019, 2018, 2017, 2016]","[596, 624, 699, 717, 837]"
1452,BR,Brasil,25,Paraíba,PB,2515005,São Miguel de Taipu,7450,0.5479999999999999,"[2020, 2019, 2018, 2017, 2016]","[490, 612, 632, 588, 646]"
1453,BR,Brasil,25,Paraíba,PB,2515104,São Sebastião de Lagoa de Roça,11793,0.594,"[2020, 2019, 2018, 2017, 2016]","[757, 733, 748, 703, 738]"
1454,BR,Brasil,25,Paraíba,PB,2515203,São Sebastião do Umbuzeiro,3534,0.581,"[2020, 2019, 2018, 2017, 2016]","[191, 189, 305, 247, 232]"
1455,BR,Brasil,25,Paraíba,PB,2515971,Sobrado,7845,0.573,"[2020, 2019, 2018, 2017, 2016]","[517, 592, 605, 591, 581]"
1456,BR,Brasil,25,Paraíba,PB,2515302,Sapé,52977,0.569,"[2020, 2019, 2018, 2017, 2016]","[4277, 4634, 4500, 4525, 4188]"
1457,BR,Brasil,25,Paraíba,PB,2515401,São Vicente do Seridó,10919,0.555,"[2020, 2019, 2018, 2017, 2016]","[455, 492, 483, 526, 535]"
1458,BR,Brasil,25,Paraíba,PB,2515500,Serra Branca,13807,0.628,"[2020, 2019, 2018, 2017, 2016]","[1118, 1072, 1112, 1028, 928]"
1459,BR,Brasil,25,Paraíba,PB,2515609,Serra da Raiz,3114,0.626,"[2020, 2019, 2018, 2017, 2016]","[366, 368, 339, 346, 296]"
1460,BR,Brasil,25,Paraíba,PB,2515708,Serra Grande,2921,0.586,"[2020, 2019, 2018, 2017, 2016]","[291, 290, 316, 292, 303]"
1461,BR,Brasil,25,Paraíba,PB,2515807,Serra Redonda,7001,0.57,"[2020, 2019, 2018, 2017, 2016]","[669, 873, 739, 714, 710]"
1462,BR,Brasil,25,Paraíba,PB,2515906,Serraria,6037,0.547,"[2020, 2019, 2018, 2017, 2016]","[396, 405, 378, 351, 325]"
1463,BR,Brasil,25,Paraíba,PB,2516003,Solânea,26051,0.595,"[2020, 2019, 2018, 2017, 2016]","[2538, 2261, 2124, 2070, 1816]"
1464,BR,Brasil,25,Paraíba,PB,2516102,Soledade,15211,0.616,"[2020, 2019, 2018, 2017, 2016]","[1538, 1492, 1401, 1406, 1399]"
1465,BR,Brasil,25,Paraíba,PB,2516151,Sossêgo,3631,0.573,"[2020, 2019, 2018, 2017, 2016]","[385, 383, 379, 367, 346]"
1466,BR,Brasil,25,Paraíba,PB,2516201,Sousa,69997,0.6679999999999999,"[2020, 2019, 2018, 2017, 2016]","[11083, 12348, 11176, 10750, 10243]"
1467,BR,Brasil,25,Paraíba,PB,2516300,Sumé,17096,0.627,"[2020, 2019, 2018, 2017, 2016]","[1647, 1589, 1387, 1542, 1431]"
1468,BR,Brasil,25,Paraíba,PB,2516805,Triunfo,9473,0.609,"[2020, 2019, 2018, 2017, 2016]","[449, 589, 540, 619, 581]"
1469,BR,Brasil,25,Paraíba,PB,2516409,Tacima,11024,0.551,"[2020, 2019, 2018, 2017, 2016]","[618, 564, 626, 589, 599]"
1470,BR,Brasil,25,Paraíba,PB,2516508,Taperoá,15505,0.578,"[2020, 2019, 2018, 2017, 2016]","[1040, 1058, 1239, 1300, 1227]"
1471,BR,Brasil,25,Paraíba,PB,2516607,Tavares,14791,0.586,"[2020, 2019, 2018, 2017, 2016]","[889, 875, 894, 839, 815]"
1472,BR,Brasil,25,Paraíba,PB,2516706,Teixeira,15333,0.605,"[2020, 2019, 2018, 2017, 2016]","[998, 1055, 1021, 1111, 1116]"
1473,BR,Brasil,25,Paraíba,PB,2516755,Tenório,3103,0.581,"[2020, 2019, 2018, 2017, 2016]","[306, 312, 291, 325, 321]"
1474,BR,Brasil,25,Paraíba,PB,2516904,Uiraúna,15356,0.636,"[2020, 2019, 2018, 2017, 2016]","[1532, 1474, 1554, 1383, 1448]"
1475,BR,Brasil,25,Paraíba,PB,2517001,Umbuzeiro,9914,0.584,"[2020, 2019, 2018, 2017, 2016]","[736, 748, 702, 723, 555]"
1476,BR,Brasil,25,Paraíba,PB,2517100,Várzea,2870,0.7070000000000001,"[2020, 2019, 2018, 2017, 2016]","[380, 336, 379, 412, 391]"
1477,BR,Brasil,25,Paraíba,PB,2517209,Vieirópolis,5395,0.5710000000000001,"[2020, 2019, 2018, 2017, 2016]","[341, 307, 396, 411, 355]"
1478,BR,Brasil,25,Paraíba,PB,2517407,Zabelê,2269,0.623,"[2020, 2019, 2018, 2017, 2016]","[158, 194, 252, 240, 209]"
1479,BR,Brasil,26,Pernambuco,PE,2601102,Araripina,85301,0.602,"[2020, 2019, 2018, 2017, 2016]","[8012, 8433, 8113, 7836, 7616]"
1480,BR,Brasil,26,Pernambuco,PE,2600054,Abreu e Lima,100698,0.679,"[2020, 2019, 2018, 2017, 2016]","[12785, 12802, 12795, 12958, 11780]"
1481,BR,Brasil,26,Pernambuco,PE,2600104,Afogados da Ingazeira,37546,0.657,"[2020, 2019, 2018, 2017, 2016]","[3996, 3850, 3819, 3595, 3234]"
1482,BR,Brasil,26,Pernambuco,PE,2600203,Afrânio,19981,0.588,"[2020, 2019, 2018, 2017, 2016]","[2652, 2117, 1546, 1737, 1187]"
1483,BR,Brasil,26,Pernambuco,PE,2600302,Agrestina,25240,0.5920000000000001,"[2020, 2019, 2018, 2017, 2016]","[2449, 1966, 1768, 1597, 1500]"
1484,BR,Brasil,26,Pernambuco,PE,2600401,Água Preta,37386,0.5529999999999999,"[2020, 2019, 2018, 2017, 2016]","[1445, 1810, 1946, 1490, 1294]"
1485,BR,Brasil,26,Pernambuco,PE,2600500,Águas Belas,43923,0.526,"[2020, 2019, 2018, 2017, 2016]","[2185, 2093, 1986, 1888, 1829]"
1486,BR,Brasil,26,Pernambuco,PE,2600609,Alagoinha,14798,0.599,"[2020, 2019, 2018, 2017, 2016]","[884, 919, 895, 1037, 1005]"
1487,BR,Brasil,26,Pernambuco,PE,2600708,Aliança,38408,0.604,"[2020, 2019, 2018, 2017, 2016]","[3888, 4174, 3535, 3206, 3018]"
1488,BR,Brasil,26,Pernambuco,PE,2600807,Altinho,22996,0.598,"[2020, 2019, 2018, 2017, 2016]","[1377, 1340, 1290, 1314, 1022]"
1489,BR,Brasil,26,Pernambuco,PE,2600906,Amaraji,22910,0.58,"[2020, 2019, 2018, 2017, 2016]","[1635, 1883, 1836, 1705, 1841]"
1490,BR,Brasil,26,Pernambuco,PE,2601003,Angelim,11301,0.5720000000000001,"[2020, 2019, 2018, 2017, 2016]","[907, 894, 805, 633, 603]"
1491,BR,Brasil,26,Pernambuco,PE,2601052,Araçoiaba,20936,0.5920000000000001,"[2020, 2019, 2018, 2017, 2016]","[1651, 1796, 1400, 1415, 1214]"
1492,BR,Brasil,26,Pernambuco,PE,2601201,Arcoverde,75295,0.667,"[2020, 2019, 2018, 2017, 2016]","[11874, 9979, 9362, 9805, 9769]"
1493,BR,Brasil,26,Pernambuco,PE,2601300,Barra de Guabiraba,14632,0.5770000000000001,"[2020, 2019, 2018, 2017, 2016]","[1705, 1852, 5147, 4722, 4576]"
1494,BR,Brasil,26,Pernambuco,PE,2601409,Barreiros,42866,0.586,"[2020, 2019, 2018, 2017, 2016]","[4437, 4384, 4471, 4601, 4381]"
1495,BR,Brasil,26,Pernambuco,PE,2601508,Belém de Maria,12169,0.578,"[2020, 2019, 2018, 2017, 2016]","[535, 555, 420, 572, 527]"
1496,BR,Brasil,26,Pernambuco,PE,2601607,Belém do São Francisco,20730,0.642,"[2020, 2019, 2018, 2017, 2016]","[2231, 2208, 2790, 2499, 2063]"
1497,BR,Brasil,26,Pernambuco,PE,2601706,Belo Jardim,76930,0.629,"[2020, 2019, 2018, 2017, 2016]","[12875, 13497, 13455, 13191, 10964]"
1498,BR,Brasil,26,Pernambuco,PE,2601805,Betânia,12811,0.5589999999999999,"[2020, 2019, 2018, 2017, 2016]","[710, 688, 677, 666, 511]"
1499,BR,Brasil,26,Pernambuco,PE,2601904,Bezerros,60960,0.606,"[2020, 2019, 2018, 2017, 2016]","[12080, 12537, 14151, 14017, 16343]"
1500,BR,Brasil,26,Pernambuco,PE,2602001,Bodocó,38605,0.565,"[2020, 2019, 2018, 2017, 2016]","[1722, 1870, 1873, 1792, 1724]"
1501,BR,Brasil,26,Pernambuco,PE,2602100,Bom Conselho,48975,0.563,"[2020, 2019, 2018, 2017, 2016]","[3203, 3087, 2936, 2979, 3128]"
1502,BR,Brasil,26,Pernambuco,PE,2602209,Bom Jardim,40038,0.602,"[2020, 2019, 2018, 2017, 2016]","[2399, 2229, 2197, 2976, 2213]"
1503,BR,Brasil,26,Pernambuco,PE,2603405,Calumbi,5744,0.5710000000000001,"[2020, 2019, 2018, 2017, 2016]","[359, 373, 399, 413, 327]"
1504,BR,Brasil,26,Pernambuco,PE,2602308,Bonito,38101,0.561,"[2020, 2019, 2018, 2017, 2016]","[2643, 2864, 2456, 3261, 2559]"
1505,BR,Brasil,26,Pernambuco,PE,2602407,Brejão,8981,0.547,"[2020, 2019, 2018, 2017, 2016]","[559, 608, 658, 733, 456]"
1506,BR,Brasil,26,Pernambuco,PE,2602506,Brejinho,7489,0.574,"[2020, 2019, 2018, 2017, 2016]","[619, 556, 465, 551, 543]"
1507,BR,Brasil,26,Pernambuco,PE,2602605,Brejo da Madre de Deus,51696,0.562,"[2020, 2019, 2018, 2017, 2016]","[2937, 3072, 3032, 2890, 2351]"
1508,BR,Brasil,26,Pernambuco,PE,2602704,Buenos Aires,13224,0.593,"[2020, 2019, 2018, 2017, 2016]","[791, 811, 762, 648, 675]"
1509,BR,Brasil,26,Pernambuco,PE,2603454,Camaragibe,159945,0.6920000000000001,"[2020, 2019, 2018, 2017, 2016]","[15703, 15048, 14779, 14218, 12499]"
1510,BR,Brasil,26,Pernambuco,PE,2602803,Buíque,59448,0.527,"[2020, 2019, 2018, 2017, 2016]","[3179, 3181, 2647, 3052, 2748]"
1511,BR,Brasil,26,Pernambuco,PE,2602902,Cabo de Santo Agostinho,210796,0.6859999999999999,"[2020, 2019, 2018, 2017, 2016]","[41339, 41170, 39023, 37182, 38457]"
1512,BR,Brasil,26,Pernambuco,PE,2603009,Cabrobó,34778,0.623,"[2020, 2019, 2018, 2017, 2016]","[2932, 2890, 3103, 2840, 2497]"
1513,BR,Brasil,26,Pernambuco,PE,2603108,Cachoeirinha,20618,0.579,"[2020, 2019, 2018, 2017, 2016]","[1436, 1497, 1495, 1501, 1505]"
1514,BR,Brasil,26,Pernambuco,PE,2603207,Caetés,29065,0.522,"[2020, 2019, 2018, 2017, 2016]","[1480, 1611, 2218, 1093, 1153]"
1515,BR,Brasil,26,Pernambuco,PE,2603306,Calçado,10983,0.5660000000000001,"[2020, 2019, 2018, 2017, 2016]","[650, 522, 394, 471, 431]"
1516,BR,Brasil,26,Pernambuco,PE,2603702,Canhotinho,24743,0.541,"[2020, 2019, 2018, 2017, 2016]","[1735, 1674, 1580, 1393, 1262]"
1517,BR,Brasil,26,Pernambuco,PE,2603801,Capoeiras,20048,0.5489999999999999,"[2020, 2019, 2018, 2017, 2016]","[985, 1027, 973, 948, 911]"
1518,BR,Brasil,26,Pernambuco,PE,2603900,Carnaíba,19666,0.583,"[2020, 2019, 2018, 2017, 2016]","[1101, 1155, 1166, 1171, 1209]"
1519,BR,Brasil,26,Pernambuco,PE,2603926,Carnaubeira da Penha,13117,0.573,"[2020, 2019, 2018, 2017, 2016]","[482, 679, 416, 446, 415]"
1520,BR,Brasil,26,Pernambuco,PE,2604007,Carpina,85131,0.68,"[2020, 2019, 2018, 2017, 2016]","[12436, 12941, 12629, 12505, 11548]"
1521,BR,Brasil,26,Pernambuco,PE,2604155,Casinhas,14395,0.5670000000000001,"[2020, 2019, 2018, 2017, 2016]","[785, 915, 972, 935, 678]"
1522,BR,Brasil,26,Pernambuco,PE,2604205,Catende,43778,0.609,"[2020, 2019, 2018, 2017, 2016]","[2046, 2091, 2204, 2572, 2445]"
1523,BR,Brasil,26,Pernambuco,PE,2604304,Cedro,11972,0.615,"[2020, 2019, 2018, 2017, 2016]","[715, 816, 793, 735, 675]"
1524,BR,Brasil,26,Pernambuco,PE,2604403,Chã de Alegria,13641,0.604,"[2020, 2019, 2018, 2017, 2016]","[828, 768, 746, 769, 748]"
1525,BR,Brasil,26,Pernambuco,PE,2604502,Chã Grande,21929,0.599,"[2020, 2019, 2018, 2017, 2016]","[1801, 1713, 1583, 1610, 1546]"
1526,BR,Brasil,26,Pernambuco,PE,2604601,Condado,26755,0.602,"[2020, 2019, 2018, 2017, 2016]","[2095, 2074, 1825, 1828, 1723]"
1527,BR,Brasil,26,Pernambuco,PE,2608404,Jurema,15483,0.509,"[2020, 2019, 2018, 2017, 2016]","[759, 904, 743, 677, 560]"
1528,BR,Brasil,26,Pernambuco,PE,2604700,Correntes,18327,0.536,"[2020, 2019, 2018, 2017, 2016]","[996, 962, 1012, 984, 954]"
1529,BR,Brasil,26,Pernambuco,PE,2604809,Cortês,12543,0.568,"[2020, 2019, 2018, 2017, 2016]","[1835, 1815, 1736, 1478, 1952]"
1530,BR,Brasil,26,Pernambuco,PE,2604908,Cumaru,9494,0.5720000000000001,"[2020, 2019, 2018, 2017, 2016]","[940, 911, 782, 948, 572]"
1531,BR,Brasil,26,Pernambuco,PE,2605004,Cupira,24237,0.5920000000000001,"[2020, 2019, 2018, 2017, 2016]","[2631, 2683, 2679, 2700, 2355]"
1532,BR,Brasil,26,Pernambuco,PE,2605103,Custódia,37633,0.594,"[2020, 2019, 2018, 2017, 2016]","[3017, 3333, 3257, 3154, 2786]"
1533,BR,Brasil,26,Pernambuco,PE,2605152,Dormentes,19246,0.589,"[2020, 2019, 2018, 2017, 2016]","[2323, 2208, 2053, 2004, 1690]"
1534,BR,Brasil,26,Pernambuco,PE,2605202,Escada,69701,0.632,"[2020, 2019, 2018, 2017, 2016]","[7159, 7230, 6534, 7254, 5928]"
1535,BR,Brasil,26,Pernambuco,PE,2605301,Exu,31709,0.5760000000000001,"[2020, 2019, 2018, 2017, 2016]","[2273, 2288, 2221, 2299, 2145]"
1536,BR,Brasil,26,Pernambuco,PE,2605400,Feira Nova,22360,0.6,"[2020, 2019, 2018, 2017, 2016]","[1685, 1636, 1513, 1563, 1352]"
1537,BR,Brasil,26,Pernambuco,PE,2605459,Fernando de Noronha,3140,0.7879999999999999,"[2020, 2019, 2018, 2017, 2016]","[2217, 2301, 2059, 2658, 2148]"
1538,BR,Brasil,26,Pernambuco,PE,2605509,Ferreiros,12216,0.622,"[2020, 2019, 2018, 2017, 2016]","[1069, 1093, 978, 1012, 936]"
1539,BR,Brasil,26,Pernambuco,PE,2606200,Goiana,80345,0.6509999999999999,"[2020, 2019, 2018, 2017, 2016]","[24401, 23569, 22980, 21832, 21606]"
1540,BR,Brasil,26,Pernambuco,PE,2605608,Flores,22612,0.556,"[2020, 2019, 2018, 2017, 2016]","[1164, 1559, 1387, 1344, 999]"
1541,BR,Brasil,26,Pernambuco,PE,2605707,Floresta,33488,0.626,"[2020, 2019, 2018, 2017, 2016]","[3867, 3839, 4248, 3976, 3565]"
1542,BR,Brasil,26,Pernambuco,PE,2605806,Frei Miguelinho,15633,0.5760000000000001,"[2020, 2019, 2018, 2017, 2016]","[971, 924, 888, 948, 694]"
1543,BR,Brasil,26,Pernambuco,PE,2605905,Gameleira,31578,0.602,"[2020, 2019, 2018, 2017, 2016]","[1443, 1551, 1265, 1232, 1312]"
1544,BR,Brasil,26,Pernambuco,PE,2606002,Garanhuns,141347,0.664,"[2020, 2019, 2018, 2017, 2016]","[24557, 22866, 22418, 21686, 20725]"
1545,BR,Brasil,26,Pernambuco,PE,2606101,Glória do Goitá,30847,0.604,"[2020, 2019, 2018, 2017, 2016]","[3113, 2731, 2740, 2814, 2538]"
1546,BR,Brasil,26,Pernambuco,PE,2606309,Granito,7586,0.595,"[2020, 2019, 2018, 2017, 2016]","[479, 487, 509, 498, 368]"
1547,BR,Brasil,26,Pernambuco,PE,2606408,Gravatá,85309,0.634,"[2020, 2019, 2018, 2017, 2016]","[11077, 11267, 11216, 10993, 10481]"
1548,BR,Brasil,26,Pernambuco,PE,2606507,Iati,19284,0.528,"[2020, 2019, 2018, 2017, 2016]","[1047, 1188, 1196, 1109, 1008]"
1549,BR,Brasil,26,Pernambuco,PE,2606606,Ibimirim,29585,0.552,"[2020, 2019, 2018, 2017, 2016]","[1309, 1633, 1388, 1452, 1137]"
1550,BR,Brasil,26,Pernambuco,PE,2606705,Ibirajuba,7773,0.58,"[2020, 2019, 2018, 2017, 2016]","[505, 432, 364, 353, 279]"
1551,BR,Brasil,26,Pernambuco,PE,2606804,Igarassu,119690,0.665,"[2020, 2019, 2018, 2017, 2016]","[20575, 20101, 20333, 20076, 18351]"
1552,BR,Brasil,26,Pernambuco,PE,2606903,Iguaracy,12265,0.598,"[2020, 2019, 2018, 2017, 2016]","[594, 604, 544, 525, 499]"
1553,BR,Brasil,26,Pernambuco,PE,2607000,Inajá,24034,0.523,"[2020, 2019, 2018, 2017, 2016]","[1213, 1315, 1437, 1563, 1547]"
1554,BR,Brasil,26,Pernambuco,PE,2607109,Ingazeira,4537,0.608,"[2020, 2019, 2018, 2017, 2016]","[372, 378, 348, 310, 285]"
1555,BR,Brasil,26,Pernambuco,PE,2607208,Ipojuca,99101,0.619,"[2020, 2019, 2018, 2017, 2016]","[32405, 33816, 35117, 36151, 33862]"
1556,BR,Brasil,26,Pernambuco,PE,2607307,Ipubi,31515,0.55,"[2020, 2019, 2018, 2017, 2016]","[2384, 2414, 2344, 2228, 2266]"
1557,BR,Brasil,26,Pernambuco,PE,2607406,Itacuruba,5013,0.595,"[2020, 2019, 2018, 2017, 2016]","[801, 762, 745, 674, 660]"
1558,BR,Brasil,26,Pernambuco,PE,2607505,Itaíba,26268,0.51,"[2020, 2019, 2018, 2017, 2016]","[1027, 1050, 1109, 1179, 1452]"
1559,BR,Brasil,26,Pernambuco,PE,2607604,Ilha de Itamaracá,27076,0.653,"[2020, 2019, 2018, 2017, 2016]","[1628, 1625, 1818, 1919, 2130]"
1560,BR,Brasil,26,Pernambuco,PE,2607653,Itambé,36495,0.575,"[2020, 2019, 2018, 2017, 2016]","[3558, 3668, 3364, 3446, 3402]"
1561,BR,Brasil,26,Pernambuco,PE,2607703,Itapetim,13492,0.5920000000000001,"[2020, 2019, 2018, 2017, 2016]","[887, 893, 1039, 918, 590]"
1562,BR,Brasil,26,Pernambuco,PE,2607752,Itapissuma,27144,0.633,"[2020, 2019, 2018, 2017, 2016]","[5434, 5555, 5512, 5284, 5154]"
1563,BR,Brasil,26,Pernambuco,PE,2607802,Itaquitinga,17056,0.586,"[2020, 2019, 2018, 2017, 2016]","[737, 817, 814, 796, 976]"
1564,BR,Brasil,26,Pernambuco,PE,2607901,Jaboatão dos Guararapes,711330,0.7170000000000001,"[2020, 2019, 2018, 2017, 2016]","[100809, 104474, 108669, 109867, 112141]"
1565,BR,Brasil,26,Pernambuco,PE,2607950,Jaqueira,11632,0.575,"[2020, 2019, 2018, 2017, 2016]","[711, 768, 792, 824, 710]"
